 1 0.7458914 0.07839635 1
 61 0.7458914 0.07839635 0
 121 0.49726096 0.052264232 1
 181 0.49726096 0.052264232 0
 2 0.7336107 0.15593377 1
 62 0.7336107 0.15593377 0
 122 0.4890738 0.10395584 1
 182 0.4890738 0.10395584 0
 3 0.71329236 0.23176275 1
 63 0.71329236 0.23176275 0
 123 0.47552827 0.1545085 1
 183 0.47552827 0.1545085 0
 4 0.6851591 0.3050525 1
 64 0.6851591 0.3050525 0
 124 0.4567727 0.20336832 1
 184 0.4567727 0.20336832 0
 5 0.649519 0.375 1
 65 0.649519 0.375 0
 125 0.4330127 0.25 1
 185 0.4330127 0.25 0
 6 0.60676277 0.44083893 1
 66 0.60676277 0.44083893 0
 126 0.4045085 0.29389262 1
 186 0.4045085 0.29389262 0
 7 0.5573586 0.501848 1
 67 0.5573586 0.501848 0
 127 0.3715724 0.3345653 1
 187 0.3715724 0.3345653 0
 8 0.501848 0.5573586 1
 68 0.501848 0.5573586 0
 128 0.3345653 0.3715724 1
 188 0.3345653 0.3715724 0
 9 0.44083893 0.60676277 1
 69 0.44083893 0.60676277 0
 129 0.29389262 0.4045085 1
 189 0.29389262 0.4045085 0
 10 0.375 0.649519 1
 70 0.375 0.649519 0
 130 0.25 0.4330127 1
 190 0.25 0.4330127 0
 11 0.3050525 0.6851591 1
 71 0.3050525 0.6851591 0
 131 0.20336832 0.4567727 1
 191 0.20336832 0.4567727 0
 12 0.23176275 0.71329236 1
 72 0.23176275 0.71329236 0
 132 0.1545085 0.47552827 1
 192 0.1545085 0.47552827 0
 13 0.15593377 0.7336107 1
 73 0.15593377 0.7336107 0
 133 0.10395584 0.4890738 1
 193 0.10395584 0.4890738 0
 14 0.07839635 0.7458914 1
 74 0.07839635 0.7458914 0
 134 0.052264232 0.49726096 1
 194 0.052264232 0.49726096 0
 15 0.0 0.75 1
 75 0.0 0.75 0
 135 0.0 0.5 1
 195 0.0 0.5 0
 16 -0.07839635 0.7458914 1
 76 -0.07839635 0.7458914 0
 136 -0.052264232 0.49726096 1
 196 -0.052264232 0.49726096 0
 17 -0.15593377 0.7336107 1
 77 -0.15593377 0.7336107 0
 137 -0.10395584 0.4890738 1
 197 -0.10395584 0.4890738 0
 18 -0.23176275 0.71329236 1
 78 -0.23176275 0.71329236 0
 138 -0.1545085 0.47552827 1
 198 -0.1545085 0.47552827 0
 19 -0.3050525 0.6851591 1
 79 -0.3050525 0.6851591 0
 139 -0.20336832 0.4567727 1
 199 -0.20336832 0.4567727 0
 20 -0.375 0.649519 1
 80 -0.375 0.649519 0
 140 -0.25 0.4330127 1
 200 -0.25 0.4330127 0
 21 -0.44083893 0.60676277 1
 81 -0.44083893 0.60676277 0
 141 -0.29389262 0.4045085 1
 201 -0.29389262 0.4045085 0
 22 -0.501848 0.5573586 1
 82 -0.501848 0.5573586 0
 142 -0.3345653 0.3715724 1
 202 -0.3345653 0.3715724 0
 23 -0.5573586 0.501848 1
 83 -0.5573586 0.501848 0
 143 -0.3715724 0.3345653 1
 203 -0.3715724 0.3345653 0
 24 -0.60676277 0.44083893 1
 84 -0.60676277 0.44083893 0
 144 -0.4045085 0.29389262 1
 204 -0.4045085 0.29389262 0
 25 -0.649519 0.375 1
 85 -0.649519 0.375 0
 145 -0.4330127 0.25 1
 205 -0.4330127 0.25 0
 26 -0.6851591 0.3050525 1
 86 -0.6851591 0.3050525 0
 146 -0.4567727 0.20336832 1
 206 -0.4567727 0.20336832 0
 27 -0.71329236 0.23176275 1
 87 -0.71329236 0.23176275 0
 147 -0.47552827 0.1545085 1
 207 -0.47552827 0.1545085 0
 28 -0.7336107 0.15593377 1
 88 -0.7336107 0.15593377 0
 148 -0.4890738 0.10395584 1
 208 -0.4890738 0.10395584 0
 29 -0.7458914 0.07839635 1
 89 -0.7458914 0.07839635 0
 149 -0.49726096 0.052264232 1
 209 -0.49726096 0.052264232 0
 30 -0.75 0.0 1
 90 -0.75 0.0 0
 150 -0.5 0.0 1
 210 -0.5 0.0 0
 31 -0.7458914 -0.07839635 1
 91 -0.7458914 -0.07839635 0
 151 -0.49726096 -0.052264232 1
 211 -0.49726096 -0.052264232 0
 32 -0.7336107 -0.15593377 1
 92 -0.7336107 -0.15593377 0
 152 -0.4890738 -0.10395584 1
 212 -0.4890738 -0.10395584 0
 33 -0.71329236 -0.23176275 1
 93 -0.71329236 -0.23176275 0
 153 -0.47552827 -0.1545085 1
 213 -0.47552827 -0.1545085 0
 34 -0.6851591 -0.3050525 1
 94 -0.6851591 -0.3050525 0
 154 -0.4567727 -0.20336832 1
 214 -0.4567727 -0.20336832 0
 35 -0.649519 -0.375 1
 95 -0.649519 -0.375 0
 155 -0.4330127 -0.25 1
 215 -0.4330127 -0.25 0
 36 -0.60676277 -0.44083893 1
 96 -0.60676277 -0.44083893 0
 156 -0.4045085 -0.29389262 1
 216 -0.4045085 -0.29389262 0
 37 -0.5573586 -0.501848 1
 97 -0.5573586 -0.501848 0
 157 -0.3715724 -0.3345653 1
 217 -0.3715724 -0.3345653 0
 38 -0.501848 -0.5573586 1
 98 -0.501848 -0.5573586 0
 158 -0.3345653 -0.3715724 1
 218 -0.3345653 -0.3715724 0
 39 -0.44083893 -0.60676277 1
 99 -0.44083893 -0.60676277 0
 159 -0.29389262 -0.4045085 1
 219 -0.29389262 -0.4045085 0
 40 -0.375 -0.649519 1
 100 -0.375 -0.649519 0
 160 -0.25 -0.4330127 1
 220 -0.25 -0.4330127 0
 41 -0.3050525 -0.6851591 1
 101 -0.3050525 -0.6851591 0
 161 -0.20336832 -0.4567727 1
 221 -0.20336832 -0.4567727 0
 42 -0.23176275 -0.71329236 1
 102 -0.23176275 -0.71329236 0
 162 -0.1545085 -0.47552827 1
 222 -0.1545085 -0.47552827 0
 43 -0.15593377 -0.7336107 1
 103 -0.15593377 -0.7336107 0
 163 -0.10395584 -0.4890738 1
 223 -0.10395584 -0.4890738 0
 44 -0.07839635 -0.7458914 1
 104 -0.07839635 -0.7458914 0
 164 -0.052264232 -0.49726096 1
 224 -0.052264232 -0.49726096 0
 45 0.0 -0.75 1
 105 0.0 -0.75 0
 165 0.0 -0.5 1
 225 0.0 -0.5 0
 46 0.07839635 -0.7458914 1
 106 0.07839635 -0.7458914 0
 166 0.052264232 -0.49726096 1
 226 0.052264232 -0.49726096 0
 47 0.15593377 -0.7336107 1
 107 0.15593377 -0.7336107 0
 167 0.10395584 -0.4890738 1
 227 0.10395584 -0.4890738 0
 48 0.23176275 -0.71329236 1
 108 0.23176275 -0.71329236 0
 168 0.1545085 -0.47552827 1
 228 0.1545085 -0.47552827 0
 49 0.3050525 -0.6851591 1
 109 0.3050525 -0.6851591 0
 169 0.20336832 -0.4567727 1
 229 0.20336832 -0.4567727 0
 50 0.375 -0.649519 1
 110 0.375 -0.649519 0
 170 0.25 -0.4330127 1
 230 0.25 -0.4330127 0
 51 0.44083893 -0.60676277 1
 111 0.44083893 -0.60676277 0
 171 0.29389262 -0.4045085 1
 231 0.29389262 -0.4045085 0
 52 0.501848 -0.5573586 1
 112 0.501848 -0.5573586 0
 172 0.3345653 -0.3715724 1
 232 0.3345653 -0.3715724 0
 53 0.5573586 -0.501848 1
 113 0.5573586 -0.501848 0
 173 0.3715724 -0.3345653 1
 233 0.3715724 -0.3345653 0
 54 0.60676277 -0.44083893 1
 114 0.60676277 -0.44083893 0
 174 0.4045085 -0.29389262 1
 234 0.4045085 -0.29389262 0
 55 0.649519 -0.375 1
 115 0.649519 -0.375 0
 175 0.4330127 -0.25 1
 235 0.4330127 -0.25 0
 56 0.6851591 -0.3050525 1
 116 0.6851591 -0.3050525 0
 176 0.4567727 -0.20336832 1
 236 0.4567727 -0.20336832 0
 57 0.71329236 -0.23176275 1
 117 0.71329236 -0.23176275 0
 177 0.47552827 -0.1545085 1
 237 0.47552827 -0.1545085 0
 58 0.7336107 -0.15593377 1
 118 0.7336107 -0.15593377 0
 178 0.4890738 -0.10395584 1
 238 0.4890738 -0.10395584 0
 59 0.7458914 -0.07839635 1
 119 0.7458914 -0.07839635 0
 179 0.49726096 -0.052264232 1
 239 0.49726096 -0.052264232 0
 60 0.75 0.0 1
 120 0.75 0.0 0
 180 0.5 0.0 1
 240 0.5 0.0 0
Faces:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 -180 179 178 177 176 175 174 173 172 171 170 169 168 167 166 165 164 163 162 161 160 159 158 157 156 155 154 153 152 151 150 149 148 147 146 145 144 143 142 141 140 139 138 137 136 135 134 133 132 131 130 129 128 127 126 125 124 123 122 121 180 -60.
 120 119 118 117 116 115 114 113 112 111 110 109 108 107 106 105 104 103 102 101 100 99 98 97 96 95 94 93 92 91 90 89 88 87 86 85 84 83 82 81 80 79 78 77 76 75 74 73 72 71 70 69 68 67 66 65 64 63 62 61 -181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209 210 211 212 213 214 215 216 217 218 219 220 221 222 223 224 225 226 227 228 229 230 231 232 233 234 235 236 237 238 239 240 181 -61.
 121 122 182 181.
 122 123 183 182.
 123 124 184 183.
 124 125 185 184.
 125 126 186 185.
 126 127 187 186.
 127 128 188 187.
 128 129 189 188.
 129 130 190 189.
 130 131 191 190.
 131 132 192 191.
