 1 0.5967132 0.06271708 1
 61 0.5967132 0.06271708 0
 121 0.39780876 0.041811384 1
 181 0.39780876 0.041811384 0
 2 0.5868886 0.12474702 1
 62 0.5868886 0.12474702 0
 122 0.39125904 0.08316468 1
 182 0.39125904 0.08316468 0
 3 0.57063395 0.1854102 1
 63 0.57063395 0.1854102 0
 123 0.38042262 0.1236068 1
 183 0.38042262 0.1236068 0
 4 0.5481273 0.244042 1
 64 0.5481273 0.244042 0
 124 0.3654182 0.16269466 1
 184 0.3654182 0.16269466 0
 5 0.5196153 0.3 1
 65 0.5196153 0.3 0
 125 0.34641016 0.2 1
 185 0.34641016 0.2 0
 6 0.4854102 0.35267118 1
 66 0.4854102 0.35267118 0
 126 0.3236068 0.2351141 1
 186 0.3236068 0.2351141 0
 7 0.4458869 0.40147838 1
 67 0.4458869 0.40147838 0
 127 0.29725793 0.26765224 1
 187 0.29725793 0.26765224 0
 8 0.40147838 0.4458869 1
 68 0.40147838 0.4458869 0
 128 0.26765224 0.29725793 1
 188 0.26765224 0.29725793 0
 9 0.35267118 0.4854102 1
 69 0.35267118 0.4854102 0
 129 0.2351141 0.3236068 1
 189 0.2351141 0.3236068 0
 10 0.3 0.5196153 1
 70 0.3 0.5196153 0
 130 0.2 0.34641016 1
 190 0.2 0.34641016 0
 11 0.244042 0.5481273 1
 71 0.244042 0.5481273 0
 131 0.16269466 0.3654182 1
 191 0.16269466 0.3654182 0
 12 0.1854102 0.57063395 1
 72 0.1854102 0.57063395 0
 132 0.1236068 0.38042262 1
 192 0.1236068 0.38042262 0
 13 0.12474702 0.5868886 1
 73 0.12474702 0.5868886 0
 133 0.08316468 0.39125904 1
 193 0.08316468 0.39125904 0
 14 0.06271708 0.5967132 1
 74 0.06271708 0.5967132 0
 134 0.041811384 0.39780876 1
 194 0.041811384 0.39780876 0
 15 0.0 0.6 1
 75 0.0 0.6 0
 135 0.0 0.4 1
 195 0.0 0.4 0
 16 -0.06271708 0.5967132 1
 76 -0.06271708 0.5967132 0
 136 -0.041811384 0.39780876 1
 196 -0.041811384 0.39780876 0
 17 -0.12474702 0.5868886 1
 77 -0.12474702 0.5868886 0
 137 -0.08316468 0.39125904 1
 197 -0.08316468 0.39125904 0
 18 -0.1854102 0.57063395 1
 78 -0.1854102 0.57063395 0
 138 -0.1236068 0.38042262 1
 198 -0.1236068 0.38042262 0
 19 -0.244042 0.5481273 1
 79 -0.244042 0.5481273 0
 139 -0.16269466 0.3654182 1
 199 -0.16269466 0.3654182 0
 20 -0.3 0.5196153 1
 80 -0.3 0.5196153 0
 140 -0.2 0.34641016 1
 200 -0.2 0.34641016 0
 21 -0.35267118 0.4854102 1
 81 -0.35267118 0.4854102 0
 141 -0.2351141 0.3236068 1
 201 -0.2351141 0.3236068 0
 22 -0.40147838 0.4458869 1
 82 -0.40147838 0.4458869 0
 142 -0.26765224 0.29725793 1
 202 -0.26765224 0.29725793 0
 23 -0.4458869 0.40147838 1
 83 -0.4458869 0.40147838 0
 143 -0.29725793 0.26765224 1
 203 -0.29725793 0.26765224 0
 24 -0.4854102 0.35267118 1
 84 -0.4854102 0.35267118 0
 144 -0.3236068 0.2351141 1
 204 -0.3236068 0.2351141 0
 25 -0.5196153 0.3 1
 85 -0.5196153 0.3 0
 145 -0.34641016 0.2 1
 205 -0.34641016 0.2 0
 26 -0.5481273 0.244042 1
 86 -0.5481273 0.244042 0
 146 -0.3654182 0.16269466 1
 206 -0.3654182 0.16269466 0
 27 -0.57063395 0.1854102 1
 87 -0.57063395 0.1854102 0
 147 -0.38042262 0.1236068 1
 207 -0.38042262 0.1236068 0
 28 -0.5868886 0.12474702 1
 88 -0.5868886 0.12474702 0
 148 -0.39125904 0.08316468 1
 208 -0.39125904 0.08316468 0
 29 -0.5967132 0.06271708 1
 89 -0.5967132 0.06271708 0
 149 -0.39780876 0.041811384 1
 209 -0.39780876 0.041811384 0
 30 -0.6 0.0 1
 90 -0.6 0.0 0
 150 -0.4 0.0 1
 210 -0.4 0.0 0
 31 -0.5967132 -0.06271708 1
 91 -0.5967132 -0.06271708 0
 151 -0.39780876 -0.041811384 1
 211 -0.39780876 -0.041811384 0
 32 -0.5868886 -0.12474702 1
 92 -0.5868886 -0.12474702 0
 152 -0.39125904 -0.08316468 1
 212 -0.39125904 -0.08316468 0
 33 -0.57063395 -0.1854102 1
 93 -0.57063395 -0.1854102 0
 153 -0.38042262 -0.1236068 1
 213 -0.38042262 -0.1236068 0
 34 -0.5481273 -0.244042 1
 94 -0.5481273 -0.244042 0
 154 -0.3654182 -0.16269466 1
 214 -0.3654182 -0.16269466 0
 35 -0.5196153 -0.3 1
 95 -0.5196153 -0.3 0
 155 -0.34641016 -0.2 1
 215 -0.34641016 -0.2 0
 36 -0.4854102 -0.35267118 1
 96 -0.4854102 -0.35267118 0
 156 -0.3236068 -0.2351141 1
 216 -0.3236068 -0.2351141 0
 37 -0.4458869 -0.40147838 1
 97 -0.4458869 -0.40147838 0
 157 -0.29725793 -0.26765224 1
 217 -0.29725793 -0.26765224 0
 38 -0.40147838 -0.4458869 1
 98 -0.40147838 -0.4458869 0
 158 -0.26765224 -0.29725793 1
 218 -0.26765224 -0.29725793 0
 39 -0.35267118 -0.4854102 1
 99 -0.35267118 -0.4854102 0
 159 -0.2351141 -0.3236068 1
 219 -0.2351141 -0.3236068 0
 40 -0.3 -0.5196153 1
 100 -0.3 -0.5196153 0
 160 -0.2 -0.34641016 1
 220 -0.2 -0.34641016 0
 41 -0.244042 -0.5481273 1
 101 -0.244042 -0.5481273 0
 161 -0.16269466 -0.3654182 1
 221 -0.16269466 -0.3654182 0
 42 -0.1854102 -0.57063395 1
 102 -0.1854102 -0.57063395 0
 162 -0.1236068 -0.38042262 1
 222 -0.1236068 -0.38042262 0
 43 -0.12474702 -0.5868886 1
 103 -0.12474702 -0.5868886 0
 163 -0.08316468 -0.39125904 1
 223 -0.08316468 -0.39125904 0
 44 -0.06271708 -0.5967132 1
 104 -0.06271708 -0.5967132 0
 164 -0.041811384 -0.39780876 1
 224 -0.041811384 -0.39780876 0
 45 0.0 -0.6 1
 105 0.0 -0.6 0
 165 0.0 -0.4 1
 225 0.0 -0.4 0
 46 0.06271708 -0.5967132 1
 106 0.06271708 -0.5967132 0
 166 0.041811384 -0.39780876 1
 226 0.041811384 -0.39780876 0
 47 0.12474702 -0.5868886 1
 107 0.12474702 -0.5868886 0
 167 0.08316468 -0.39125904 1
 227 0.08316468 -0.39125904 0
 48 0.1854102 -0.57063395 1
 108 0.1854102 -0.57063395 0
 168 0.1236068 -0.38042262 1
 228 0.1236068 -0.38042262 0
 49 0.244042 -0.5481273 1
 109 0.244042 -0.5481273 0
 169 0.16269466 -0.3654182 1
 229 0.16269466 -0.3654182 0
 50 0.3 -0.5196153 1
 110 0.3 -0.5196153 0
 170 0.2 -0.34641016 1
 230 0.2 -0.34641016 0
 51 0.35267118 -0.4854102 1
 111 0.35267118 -0.4854102 0
 171 0.2351141 -0.3236068 1
 231 0.2351141 -0.3236068 0
 52 0.40147838 -0.4458869 1
 112 0.40147838 -0.4458869 0
 172 0.26765224 -0.29725793 1
 232 0.26765224 -0.29725793 0
 53 0.4458869 -0.40147838 1
 113 0.4458869 -0.40147838 0
 173 0.29725793 -0.26765224 1
 233 0.29725793 -0.26765224 0
 54 0.4854102 -0.35267118 1
 114 0.4854102 -0.35267118 0
 174 0.3236068 -0.2351141 1
 234 0.3236068 -0.2351141 0
 55 0.5196153 -0.3 1
 115 0.5196153 -0.3 0
 175 0.34641016 -0.2 1
 235 0.34641016 -0.2 0
 56 0.5481273 -0.244042 1
 116 0.5481273 -0.244042 0
 176 0.3654182 -0.16269466 1
 236 0.3654182 -0.16269466 0
 57 0.57063395 -0.1854102 1
 117 0.57063395 -0.1854102 0
 177 0.38042262 -0.1236068 1
 237 0.38042262 -0.1236068 0
 58 0.5868886 -0.12474702 1
 118 0.5868886 -0.12474702 0
 178 0.39125904 -0.08316468 1
 238 0.39125904 -0.08316468 0
 59 0.5967132 -0.06271708 1
 119 0.5967132 -0.06271708 0
 179 0.39780876 -0.041811384 1
 239 0.39780876 -0.041811384 0
 60 0.6 0.0 1
 120 0.6 0.0 0
 180 0.4 0.0 1
 240 0.4 0.0 0
Faces:
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 -180 179 178 177 176 175 174 173 172 171 170 169 168 167 166 165 164 163 162 161 160 159 158 157 156 155 154 153 152 151 150 149 148 147 146 145 144 143 142 141 140 139 138 137 136 135 134 133 132 131 130 129 128 127 126 125 124 123 122 121 180 -60.
 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 -180 178 177 176 175 174 173 172 171 170 169 168 167 166 165 164 163 162 161 160 159 158 157 156 155 154 153 152 151 150 149 148 147 146 145 144 143 142 141 140 139 138 137 136 135 134 133 132 131 130 129 128 127 126 125 124 123 122 180 -60.
.
 121 122 182 181.
 122 123 183 182.
 123 124 184 183.
 124 125 185 184.
 125 126 186 185.
 126 127 187 186.
 127 128 188 187.
 128 129 189 188.
 129 130 190 189.
 130 131 191 190.
 131 132 192 191.
 132 133 193 192.
 133 134 194 193.
 134 135 195 194.
 135 136 196 195.
 136 137 197 196.
 137 138 198 197.
 138 139 199 198.
 139 140 200 199.
 140 141 201 200.
 141 142 202 201.
 142 143 203 202.
 143 144 204 203.
 144 145 205 204.
 145 146 206 205.
 146 147 207 206.
 147 148 208 207.
 148 149 209 208.
 149 150 210 209.
 150 151 211 210.
 151 152 212 211.
 152 153 213 212.
 153 154 214 213.
 154 155 215 214.
 155 156 216 215.
 156 157 217 216.
 157 158 218 217.
 158 159 219 218.
 159 160 220 219.
 160 161 221 220.
 161 162 222 221.
 162 163 223 222.
 163 164 224 223.
 164 165 225 224.
 165 166 226 225.
 166 167 227 226.
 167 168 228 227.
 168 169 229 228.
 169 170 230 229.
 170 171 231 230.
 171 172 232 231.
 172 173 233 232.
 173 174 234 233.
 174 175 235 234.
 175 176 236 235.
 176 177 237 236.
 177 178 238 237.
 178 179 239 238.
 179 180 240 239.
 180 121 181 240.
